Link,Sector,Prime Award Type,Prime Funding Agency,Prime Funding Office,Prime Parent Funding Office,Prime Contracting Agency,Prime Parent Contracting Agency,Prime Contracting Agency,Prime Parent Contracting Office,Prime Contracting Office,Prime Contracting Office Address 1,Prime Contracting Office Address 2,Prime Contracting Office City,Prime Contracting Office State,Prime Contracting Office Zip,Prime Contracting Office Phone,Prime Contracting Office Fax,Prime Contracting Office URL,Prime Contracting Office Organization Score,Solicitation ID,Contract ID,Task Order ID,Award Number,Prime Award Date,Prime Response Date,Prime Start Date,Prime End Date,Prime Awarded Value,Prime Awardee Name,Industry,Sub Industry,Prime Place Of Performance Address 1,Prime Place Of Performance Address 2,Prime Place Of Performance City,Prime Place Of Performance State,Prime Place Of Performance Zip,Prime Place Of Performance Country,NAICS,PSC,NIGP,Prime Set Aside,Contract Vehicle,Prime Pricing Type,Extent Competed,Prime Contacts,Prime Awardee Parent Name,Prime Awardee Name,Prime Awardee Address 1,Prime Awardee Address 2,Prime Awardee City,Prime Awardee State,Prime Awardee Zip,Prime Awardee Phone,Prime Awardee Fax,Prime Awardee URL,Prime Award Description,Subcontractor,Subcontractor Parent,Subcontract Awarded Date,Subcontract Amount,Subcontract ID,Subcontract Description,Subcontract Awardee Contacts
https://analytics.govini.com/details/procurement/1977420604679806048/173914756/,U.S. Federal Agency,DCA Definitive Contract,US Department of the Army,US Department of the Army,US Department of Defense (DOD),US Department of the Army,,US Department of the Army,ACC Redstone Contracting Center (ACC-RSA),"ACC-RSA Redstone Arsenal, AL", ,,Huntsville,AL,35898,,,http://acc.army.mil/contractingcenters/acc-rsa/,94,W58RGZ14R0044,,,W58RGZ14C0082,08/29/2014,,08/29/2014,06/30/2016,0.0,"BOEING COMPANY, THE",,,5000 E MCDOWELL RD,,Mesa,AZ,85215,United States,,"(1520) AIRCRAFT, ROTARY WING",,,,COST NO FEE,NOT AVAILABLE FOR COMPETITION,,The Boeing Company,"BOEING COMPANY, THE",100 North Riverside,,Chicago,IL,60606,,,http://www.boeing.com/boeing/,,ROCKWELL COLLINS INCORPORATED,Rockwell Collins Inc.,06/24/2015,630114.0,1123118,AVIONICS,
https://analytics.govini.com/details/procurement/1977420604679806048/173914756/,U.S. Federal Agency,DCA Definitive Contract,US Department of the Army,US Department of the Army,US Department of Defense (DOD),US Department of the Army,,US Department of the Army,ACC Redstone Contracting Center (ACC-RSA),"ACC-RSA Redstone Arsenal, AL", ,,Huntsville,AL,35898,,,http://acc.army.mil/contractingcenters/acc-rsa/,94,W58RGZ14R0044,,,W58RGZ14C0082,08/29/2014,,08/29/2014,06/30/2016,0.0,"BOEING COMPANY, THE",,,5000 E MCDOWELL RD,,Mesa,AZ,85215,United States,,"(1520) AIRCRAFT, ROTARY WING",,,,COST NO FEE,NOT AVAILABLE FOR COMPETITION,,The Boeing Company,"BOEING COMPANY, THE",100 North Riverside,,Chicago,IL,60606,,,http://www.boeing.com/boeing/,,PHOENIX HELIPARTS INC.,PHOENIX HELIPARTS INC.,06/25/2015,35178.12,1125919,NON PRODUCTION,
https://analytics.govini.com/details/procurement/1977420604679806048/173914756/,U.S. Federal Agency,DCA Definitive Contract,US Department of the Army,US Department of the Army,US Department of Defense (DOD),US Department of the Army,,US Department of the Army,ACC Redstone Contracting Center (ACC-RSA),"ACC-RSA Redstone Arsenal, AL", ,,Huntsville,AL,35898,,,http://acc.army.mil/contractingcenters/acc-rsa/,94,W58RGZ14R0044,,,W58RGZ14C0082,08/29/2014,,08/29/2014,06/30/2016,0.0,"BOEING COMPANY, THE",,,5000 E MCDOWELL RD,,Mesa,AZ,85215,United States,,"(1520) AIRCRAFT, ROTARY WING",,,,COST NO FEE,NOT AVAILABLE FOR COMPETITION,,The Boeing Company,"BOEING COMPANY, THE",100 North Riverside,,Chicago,IL,60606,,,http://www.boeing.com/boeing/,,"VISIONEERING, INC.","VISIONEERING, INC.",06/30/2015,29555.0,1127547,NON PRODUCTION,
https://analytics.govini.com/details/procurement/1977420604679806048/173914756/,U.S. Federal Agency,DCA Definitive Contract,US Department of the Army,US Department of the Army,US Department of Defense (DOD),US Department of the Army,,US Department of the Army,ACC Redstone Contracting Center (ACC-RSA),"ACC-RSA Redstone Arsenal, AL", ,,Huntsville,AL,35898,,,http://acc.army.mil/contractingcenters/acc-rsa/,94,W58RGZ14R0044,,,W58RGZ14C0082,08/29/2014,,08/29/2014,06/30/2016,0.0,"BOEING COMPANY, THE",,,5000 E MCDOWELL RD,,Mesa,AZ,85215,United States,,"(1520) AIRCRAFT, ROTARY WING",,,,COST NO FEE,NOT AVAILABLE FOR COMPETITION,,The Boeing Company,"BOEING COMPANY, THE",100 North Riverside,,Chicago,IL,60606,,,http://www.boeing.com/boeing/,,"HELI-MART, INC.","HELI-MART, INC.",06/30/2015,47700.0,1125389,TECHNOLOGY,
https://analytics.govini.com/details/procurement/1977420604679806048/153992399/,U.S. Federal Agency,DCA Definitive Contract,US Department of the Army,US Department of the Army,US Department of Defense (DOD),US Department of the Army,,US Department of the Army,ACC Redstone Contracting Center (ACC-RSA),"ACC-RSA Redstone Arsenal, AL", ,,Huntsville,AL,35898,,,http://acc.army.mil/contractingcenters/acc-rsa/,94,,,,W58RGZ14C0082,08/29/2014,,08/29/2014,10/02/2014,1115003000.0,"BOEING COMPANY, THE",Transportation & Roads,Vehicle Manufacturing,5000 E MCDOWELL RD,,Mesa,AZ,85215,United States,(336413) Other Aircraft Parts and Auxiliary Equipment Manufacturing,"(1520) AIRCRAFT, ROTARY WING",,,,FIXED PRICE INCENTIVE,NOT COMPETED,,The Boeing Company,"BOEING COMPANY, THE",100 North Riverside,,Chicago,IL,60606,,,http://www.boeing.com/boeing/,,CRESTWOOD TECHNOLOGY GROUP CORP.,CRESTWOOD TECHNOLOGY GROUP CORP.,07/30/2015,30313.52,1138832,TECHNOLOGY&#xD;,
https://analytics.govini.com/details/procurement/1977420604679806048/173914756/,U.S. Federal Agency,DCA Definitive Contract,US Department of the Army,US Department of the Army,US Department of Defense (DOD),US Department of the Army,,US Department of the Army,ACC Redstone Contracting Center (ACC-RSA),"ACC-RSA Redstone Arsenal, AL", ,,Huntsville,AL,35898,,,http://acc.army.mil/contractingcenters/acc-rsa/,94,W58RGZ14R0044,,,W58RGZ14C0082,08/29/2014,,08/29/2014,06/30/2016,0.0,"BOEING COMPANY, THE",,,5000 E MCDOWELL RD,,Mesa,AZ,85215,United States,,"(1520) AIRCRAFT, ROTARY WING",,,,COST NO FEE,NOT AVAILABLE FOR COMPETITION,,The Boeing Company,"BOEING COMPANY, THE",100 North Riverside,,Chicago,IL,60606,,,http://www.boeing.com/boeing/,,EFW INC.,ELBIT SYSTEMS LTD.,03/24/2015,112607.0,1089228,AVIONICS,
https://analytics.govini.com/details/procurement/1977420604679806048/173914756/,U.S. Federal Agency,DCA Definitive Contract,US Department of the Army,US Department of the Army,US Department of Defense (DOD),US Department of the Army,,US Department of the Army,ACC Redstone Contracting Center (ACC-RSA),"ACC-RSA Redstone Arsenal, AL", ,,Huntsville,AL,35898,,,http://acc.army.mil/contractingcenters/acc-rsa/,94,W58RGZ14R0044,,,W58RGZ14C0082,08/29/2014,,08/29/2014,06/30/2016,0.0,"BOEING COMPANY, THE",,,5000 E MCDOWELL RD,,Mesa,AZ,85215,United States,,"(1520) AIRCRAFT, ROTARY WING",,,,COST NO FEE,NOT AVAILABLE FOR COMPETITION,,The Boeing Company,"BOEING COMPANY, THE",100 North Riverside,,Chicago,IL,60606,,,http://www.boeing.com/boeing/,,PHOENIX HELIPARTS INC.,PHOENIX HELIPARTS INC.,02/24/2015,32640.0,1078334,NON PRODUCTION,
https://analytics.govini.com/details/procurement/1977420604679806048/173914756/,U.S. Federal Agency,DCA Definitive Contract,US Department of the Army,US Department of the Army,US Department of Defense (DOD),US Department of the Army,,US Department of the Army,ACC Redstone Contracting Center (ACC-RSA),"ACC-RSA Redstone Arsenal, AL", ,,Huntsville,AL,35898,,,http://acc.army.mil/contractingcenters/acc-rsa/,94,W58RGZ14R0044,,,W58RGZ14C0082,08/29/2014,,08/29/2014,06/30/2016,0.0,"BOEING COMPANY, THE",,,5000 E MCDOWELL RD,,Mesa,AZ,85215,United States,,"(1520) AIRCRAFT, ROTARY WING",,,,COST NO FEE,NOT AVAILABLE FOR COMPETITION,,The Boeing Company,"BOEING COMPANY, THE",100 North Riverside,,Chicago,IL,60606,,,http://www.boeing.com/boeing/,,"TRIUMPH GEAR SYSTEMS - MACOMB,",Rolls-Royce Corporation,02/10/2015,834708.0,1066616,MAJOR STRUCTURES,
https://analytics.govini.com/details/procurement/1977420604679806048/173914756/,U.S. Federal Agency,DCA Definitive Contract,US Department of the Army,US Department of the Army,US Department of Defense (DOD),US Department of the Army,,US Department of the Army,ACC Redstone Contracting Center (ACC-RSA),"ACC-RSA Redstone Arsenal, AL", ,,Huntsville,AL,35898,,,http://acc.army.mil/contractingcenters/acc-rsa/,94,W58RGZ14R0044,,,W58RGZ14C0082,08/29/2014,,08/29/2014,06/30/2016,0.0,"BOEING COMPANY, THE",,,5000 E MCDOWELL RD,,Mesa,AZ,85215,United States,,"(1520) AIRCRAFT, ROTARY WING",,,,COST NO FEE,NOT AVAILABLE FOR COMPETITION,,The Boeing Company,"BOEING COMPANY, THE",100 North Riverside,,Chicago,IL,60606,,,http://www.boeing.com/boeing/,,L-3 COMMUNICATIONS ELECTRONIC SYSTEMS INC,L-3 Communications Holdings Inc.,07/02/2015,1410221.0,1085183,AVIONICS&#xD;,
https://analytics.govini.com/details/procurement/1977420604679806048/173914756/,U.S. Federal Agency,DCA Definitive Contract,US Department of the Army,US Department of the Army,US Department of Defense (DOD),US Department of the Army,,US Department of the Army,ACC Redstone Contracting Center (ACC-RSA),"ACC-RSA Redstone Arsenal, AL", ,,Huntsville,AL,35898,,,http://acc.army.mil/contractingcenters/acc-rsa/,94,W58RGZ14R0044,,,W58RGZ14C0082,08/29/2014,,08/29/2014,06/30/2016,0.0,"BOEING COMPANY, THE",,,5000 E MCDOWELL RD,,Mesa,AZ,85215,United States,,"(1520) AIRCRAFT, ROTARY WING",,,,COST NO FEE,NOT AVAILABLE FOR COMPETITION,,The Boeing Company,"BOEING COMPANY, THE",100 North Riverside,,Chicago,IL,60606,,,http://www.boeing.com/boeing/,,PHOENIX HELIPARTS INC.,PHOENIX HELIPARTS INC.,07/14/2015,26187.2,1129439,NON PRODUCTION&#xD;,
https://analytics.govini.com/details/procurement/1977420604679806048/173914756/,U.S. Federal Agency,DCA Definitive Contract,US Department of the Army,US Department of the Army,US Department of Defense (DOD),US Department of the Army,,US Department of the Army,ACC Redstone Contracting Center (ACC-RSA),"ACC-RSA Redstone Arsenal, AL", ,,Huntsville,AL,35898,,,http://acc.army.mil/contractingcenters/acc-rsa/,94,W58RGZ14R0044,,,W58RGZ14C0082,08/29/2014,,08/29/2014,06/30/2016,0.0,"BOEING COMPANY, THE",,,5000 E MCDOWELL RD,,Mesa,AZ,85215,United States,,"(1520) AIRCRAFT, ROTARY WING",,,,COST NO FEE,NOT AVAILABLE FOR COMPETITION,,The Boeing Company,"BOEING COMPANY, THE",100 North Riverside,,Chicago,IL,60606,,,http://www.boeing.com/boeing/,,PHOENIX HELIPARTS INC.,PHOENIX HELIPARTS INC.,07/02/2015,48216.0,1126714,NON PRODUCTION&#xD;,
https://analytics.govini.com/details/procurement/1977420604679806048/173914756/,U.S. Federal Agency,DCA Definitive Contract,US Department of the Army,US Department of the Army,US Department of Defense (DOD),US Department of the Army,,US Department of the Army,ACC Redstone Contracting Center (ACC-RSA),"ACC-RSA Redstone Arsenal, AL", ,,Huntsville,AL,35898,,,http://acc.army.mil/contractingcenters/acc-rsa/,94,W58RGZ14R0044,,,W58RGZ14C0082,08/29/2014,,08/29/2014,06/30/2016,0.0,"BOEING COMPANY, THE",,,5000 E MCDOWELL RD,,Mesa,AZ,85215,United States,,"(1520) AIRCRAFT, ROTARY WING",,,,COST NO FEE,NOT AVAILABLE FOR COMPETITION,,The Boeing Company,"BOEING COMPANY, THE",100 North Riverside,,Chicago,IL,60606,,,http://www.boeing.com/boeing/,,MEGGITT (UK) LTD,"MEGGITT DEFENSE SYSTEMS, INC",05/26/2015,609987.0,987481,AVIONICS,
https://analytics.govini.com/details/procurement/1977420604679806048/173914756/,U.S. Federal Agency,DCA Definitive Contract,US Department of the Army,US Department of the Army,US Department of Defense (DOD),US Department of the Army,,US Department of the Army,ACC Redstone Contracting Center (ACC-RSA),"ACC-RSA Redstone Arsenal, AL", ,,Huntsville,AL,35898,,,http://acc.army.mil/contractingcenters/acc-rsa/,94,W58RGZ14R0044,,,W58RGZ14C0082,08/29/2014,,08/29/2014,06/30/2016,0.0,"BOEING COMPANY, THE",,,5000 E MCDOWELL RD,,Mesa,AZ,85215,United States,,"(1520) AIRCRAFT, ROTARY WING",,,,COST NO FEE,NOT AVAILABLE FOR COMPETITION,,The Boeing Company,"BOEING COMPANY, THE",100 North Riverside,,Chicago,IL,60606,,,http://www.boeing.com/boeing/,,MEGGITT (UK) LTD,"MEGGITT DEFENSE SYSTEMS, INC",05/26/2015,726175.0,1099816,AVIONICS,
https://analytics.govini.com/details/procurement/1977420604679806048/173914756/,U.S. Federal Agency,DCA Definitive Contract,US Department of the Army,US Department of the Army,US Department of Defense (DOD),US Department of the Army,,US Department of the Army,ACC Redstone Contracting Center (ACC-RSA),"ACC-RSA Redstone Arsenal, AL", ,,Huntsville,AL,35898,,,http://acc.army.mil/contractingcenters/acc-rsa/,94,W58RGZ14R0044,,,W58RGZ14C0082,08/29/2014,,08/29/2014,06/30/2016,0.0,"BOEING COMPANY, THE",,,5000 E MCDOWELL RD,,Mesa,AZ,85215,United States,,"(1520) AIRCRAFT, ROTARY WING",,,,COST NO FEE,NOT AVAILABLE FOR COMPETITION,,The Boeing Company,"BOEING COMPANY, THE",100 North Riverside,,Chicago,IL,60606,,,http://www.boeing.com/boeing/,,HELICOPTER TECHNOLOGY CO,HELICOPTER TECHNOLOGY CO,05/29/2015,1929391.71,1108903,PURCHASED OUTSIDE PRODUCTION,
https://analytics.govini.com/details/procurement/1977420604679806048/173914756/,U.S. Federal Agency,DCA Definitive Contract,US Department of the Army,US Department of the Army,US Department of Defense (DOD),US Department of the Army,,US Department of the Army,ACC Redstone Contracting Center (ACC-RSA),"ACC-RSA Redstone Arsenal, AL", ,,Huntsville,AL,35898,,,http://acc.army.mil/contractingcenters/acc-rsa/,94,W58RGZ14R0044,,,W58RGZ14C0082,08/29/2014,,08/29/2014,06/30/2016,0.0,"BOEING COMPANY, THE",,,5000 E MCDOWELL RD,,Mesa,AZ,85215,United States,,"(1520) AIRCRAFT, ROTARY WING",,,,COST NO FEE,NOT AVAILABLE FOR COMPETITION,,The Boeing Company,"BOEING COMPANY, THE",100 North Riverside,,Chicago,IL,60606,,,http://www.boeing.com/boeing/,,"MD HELICOPTERS, INC.","MD Helicopters, Inc",11/11/2015,5160000.0,648538,AEROSPACE SUPPORT,
https://analytics.govini.com/details/procurement/1977420604679806048/153992399/,U.S. Federal Agency,DCA Definitive Contract,US Department of the Army,US Department of the Army,US Department of Defense (DOD),US Department of the Army,,US Department of the Army,ACC Redstone Contracting Center (ACC-RSA),"ACC-RSA Redstone Arsenal, AL", ,,Huntsville,AL,35898,,,http://acc.army.mil/contractingcenters/acc-rsa/,94,,,,W58RGZ14C0082,08/29/2014,,08/29/2014,10/02/2014,1115003000.0,"BOEING COMPANY, THE",Transportation & Roads,Vehicle Manufacturing,5000 E MCDOWELL RD,,Mesa,AZ,85215,United States,(336413) Other Aircraft Parts and Auxiliary Equipment Manufacturing,"(1520) AIRCRAFT, ROTARY WING",,,,FIXED PRICE INCENTIVE,NOT COMPETED,,The Boeing Company,"BOEING COMPANY, THE",100 North Riverside,,Chicago,IL,60606,,,http://www.boeing.com/boeing/,,SKURKA AEROSPACE INC.,"HARCO LABORATORIES, INC.",12/01/2015,321249.0,1187108,ELECTRA/HYDRA/MECHANICAL (EHM),
